1920.1, 0.15, 243.8, 8.3, -0.2, 64.5, 180.4, 0.07, -1.53, 1089,  0,  491, -5, -10.00, 44.6812832, 37.7940192, -45.20, -0.30,  1, 0.0, 0.0,  0, -5;
1920.6, 0.15, 243.8, 7.7, 0.4, 59.3, 172.8, 0.03, -1.49, 1089,  0,  491, -5, -10.70, 44.6812832, 37.7940192, -47.60, 6.00,  1, 0.0, 0.0,  0, -5;
1921.1, 0.24, 243.8, 7.8, 0.1, 54.2, 167.9, 0.03, -1.53, 1096,  0,  495, -5, -10.50, 44.6812832, 37.7940288, -49.00, 10.50,  1, 0.0, 0.0,  0, -5;
1921.6, 0.24, 243.8, 8.4, 1.2, 47.8, 162.2, 0.07, -1.45, 1096,  0,  495, -5, -10.80, 44.6812832, 37.7940288, -48.30, 15.50,  1, 0.0, 0.0,  0, -5;
1922.1, 0.11, 243.8, 8.4, 0.7, 41.6, 154.4, -0.07, -1.60, 1104,  0,  493, -5, -9.50, 44.6812832, 37.7940384, -43.40, 20.80,  1, 0.0, 0.0,  0, -5;
1922.7, 0.11, 243.8, 8.4, 0.3, 36.5, 157.5, -0.07, -1.57, 1104,  0,  493, -5, -9.20, 44.6812832, 37.7940384, -42.40, 17.60,  1, 0.0, 0.0,  0, -5;
1923.2, 0.12, 243.8, 8.4, 0.1, 32.8, 154.9, -0.07, -1.49,  310,  0,  130, -5, -8.10, 44.6812832, 37.7940384, -52.60, 24.60,  1, 0.0, 0.0,  0, -5;
1923.7, 0.10, 243.8, 8.4, -0.2, 29.2, 116.7, -0.03, -1.57,  310,  0,  130, -5, -6.10, 44.6812768, 37.7940448, -24.30, 48.30,  1, 0.0, 0.0,  0, -5;
1924.2, 0.10, 243.8, 8.4, -0.5, 25.6, 115.1, -0.03, -1.53,    0,  0,    0, -5, -6.00, 44.6812768, 37.7940448, -3.80, 8.10,  1, 0.0, 0.0,  0, -5;
1924.7, 0.06, 243.8, 7.0, 0.3, 23.3, 153.1, -0.07, -1.45,    0,  0,    0, -5, -2.50, 44.6812768, 37.7940480, -27.20, 13.80,  1, 0.0, 0.0,  0, -5;
1925.2, 0.06, 243.8, 8.2, 0.4, 22.1, 147.7, -0.03, -1.53,    0,  0,    0, -5, -1.50, 44.6812768, 37.7940480, -30.00, 19.00,  1, 0.0, 0.0,  0, -5;
1925.7, 0.07, 243.8, 8.1, 0.3, 20.8, 145.9, -0.03, -1.53,    0,  0,    0, -5, -1.60, 44.6812832, 37.7940512, -30.70, 20.80,  1, 0.0, 0.0,  0, -5;
1926.3, 0.07, 243.8, 8.1, 0.2, 19.7, 143.4, -0.03, -1.57,    0,  0,    0, -5, -1.30, 44.6812832, 37.7940512, -28.90, 21.50,  1, 0.0, 0.0,  0, -5;
1926.8, 0.11, 243.8, 8.1, 0.2, 18.5, 141.8, -0.03, -1.53,    0,  0,    0, -5, -1.30, 44.6812832, 37.7940608, -26.80, 21.10,  1, 0.0, 0.0,  0, -5;
1927.3, 0.11, 243.8, 8.2, 0.1, 17.4, 142.2, -0.03, -1.53,    0,  0,    0, -5, -1.40, 44.6812832, 37.7940608, -24.00, 18.60,  1, 0.0, 0.0,  0, -5;
1927.8, 0.13, 243.8, 8.2, 0.0, 16.3, 140.9, -0.03, -1.57,    0,  0,    0, -5, -1.10, 44.6812832, 37.7940640, -22.90, 18.60,  1, 0.0, 0.0,  0, -5;
1928.3, 0.13, 243.8, 8.2, 0.0, 16.3, 139.1, -0.03, -1.53,    0,  0,    0, -5, -1.60, 44.6812832, 37.7940640, -20.80, 18.00,  1, 0.0, 0.0,  0, -5;
1928.8, 0.13, 243.8, 8.2, -0.1, 15.1, 140.2, -0.03, -1.49,    0,  0,    0, -5, -2.20, 44.6812768, 37.7940640, -18.60, 15.50,  1, 0.0, 0.0,  0, -5;
1929.3, 0.13, 243.8, 8.2, -0.2, 14.0, 146.9, -0.03, -1.53,    0,  0,    0, -5, -1.50, 44.6812768, 37.7940640, -19.30, 12.60,  1, 0.0, 0.0,  0, -5;
1929.9, 0.18, 243.8, 9.3, -0.1, 12.7, 153.5, -0.03, -1.57,    0,  0,    0, -5, -2.10, 44.6812768, 37.7940672, -21.10, 10.50,  1, 0.0, 0.0,  0, -5;
1930.4, 0.18, 243.8, 9.3, -0.2, 11.6, 154.7, -0.03, -1.57,    0,  0,    0, -5, -2.30, 44.6812768, 37.7940672, -25.40, 12.00,  1, 0.0, 0.0,  0, -5;
1930.9, 0.14, 243.8, 8.1, -0.4, 10.4, 155.1, -0.03, -1.53,    0,  0,    0, -5, -1.90, 44.6812704, 37.7940704, -27.10, 12.60,  1, 0.0, 0.0,  0, -5;
1931.4, 0.14, 243.8, 8.0, 0.6, 9.2, 156.1, -0.03, -1.49,    0,  0,    0, -5, -1.90, 44.6812704, 37.7940704, -29.30, 13.00,  1, 0.0, 0.0,  0, -5;
1931.9, 0.14, 243.8, 8.0, 0.6, 8.0, 157.2, -0.03, -1.57,    0,  0,    0, -5, -2.10, 44.6812640, 37.7940672, -30.00, 12.60,  1, 0.0, 0.0,  0, -5;
1932.4, 0.14, 243.8, 9.2, 0.6, 6.9, 154.4, -0.03, -1.57,    0,  0,    0, -5, -2.10, 44.6812640, 37.7940672, -30.00, 14.40,  1, 0.0, 0.0,  0, -5;
1932.9, 0.14, 243.8, 8.1, 0.4, 5.8, 154.9, -0.03, -1.53,    0,  0,    0, -5, -2.30, 44.6812576, 37.7940672, -30.70, 14.40,  1, 0.0, 0.0,  0, -5;
